case_numbe,sr_locatio,sr_type,quad_statu,DAY,SEC_NAME,QUAD,tally
,HOUSTON ,,,,,,
,77091,,,,,,
10100392653,9503,Recycling ,SE_Not_Over,THURSDAY,SETH123,SE,1
2,"CARMALEE, ",Cart Repair ,due,,,,
,HOUSTON ,or Replace,,,,,
,77075,,,,,,
10100392792,9515,Container ,SE_Not_Over,THURSDAY,SETH123,SE,1
2,"CARMALEE, ",Problem,due,,,,
,HOUSTON ,,,,,,
,77075,,,,,,
10100392830,9503,Recycle ,SE_Not_Over,THURSDAY,SETH123,SE,1
9,"CARMALEE, ",Bin/Cart ,due,,,,
,HOUSTON ,Retrieve,,,,,
,77075,,,,,,
10100337314,9611,Property ,SE_Overdue,THURSDAY,SETH123,SE,1
4,"MANGO, ",Damage,,,,,
,HOUSTON ,,,,,,
,TX 77075,,,,,,
10100337334,9459 GULF ,Property ,SE_Overdue,THURSDAY,SETH123,SE,1
2,"BRIDGE, ",Damage,,,,,
,HOUSTON ,,,,,,
,TX 77075,,,,,,
10100388646,14115,Recycling ,SE_Overdue,THURSDAY,SETH114B,SE,1
3,WYNDHAM ,Participation ,,,,,
,"TERRACE, ",NEW,,,,,
,HOUSTON ,,,,,,
,77059,,,,,,
10100389133,14110,Recycling ,SE_Not_Over,THURSDAY,SETH114B,SE,1
8,WYNDHAM ,Participation ,due,,,,
,"TERRACE, ",NEW,,,,,
,HOUSTON ,,,,,,
,77059,,,,,,
10100392569,13431,Recycle ,SE_Not_Over,THURSDAY,SETH114B,SE,1
4,TRAVIS ,Bin/Cart ,due,,,,
,"HEIGHTS, ",Retrieve,,,,,
,HOUSTON ,,,,,,
,77059,,,,,,
10100392729,14119,Recycling ,SE_Not_Over,THURSDAY,SETH114B,SE,1
3,WYNDHAM ,Participation ,due,,,,
,"TERRACE, ",NEW,,,,,
,HOUSTON ,,,,,,
,77059,,,,,,
10100392843,14119,Recycling ,SE_Not_Over,THURSDAY,SETH114B,SE,1
0,DUNSMORE ,Participation ,due,,,,
,"LANDING, ",NEW,,,,,
,HOUSTON ,,,,,,
case_numbe,sr_locatio,sr_type,quad_statu,DAY,SEC_NAME,QUAD,tally
,77059,,,,,,
10100392977,13319,Recycling ,SE_Not_Over,THURSDAY,SETH114B,SE,1
2,PEONY ,Participation ,due,,,,
,"MEADOW, ",NEW,,,,,
,HOUSTON ,,,,,,
,77059,,,,,,
10100392662,5611,Container ,NW_Not_Ove,THURSDAY,NWTH102,NW,1
4,"BOLIVIA, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77091,,,,,,
10100390410,5615,New Resident ,NW_Overdue,THURSDAY,NWTH102,NW,1
0,"BOUGH, ",Container,,,,,
,HOUSTON ,,,,,,
,77092,,,,,,
10100392814,"1867 CREEK, ",Container ,NW_Not_Ove,FRIDAY,NWFR114,NW,1
7,HOUSTON ,Problem,rdue,,,,
,77080,,,,,,
10100392919,8932,Container ,NW_Not_Ove,FRIDAY,NWFR114,NW,1
4,"CANDACE, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77055,,,,,,
10100392583,"5953 KIAM, ",Recycling ,NW_Not_Ove,THURSDAY,NWTH108,NW,1
4,HOUSTON ,Participation ,rdue,,,,
,77007,NEW,,,,,
394651-,5817,Trash ,NW_Not_Ove,THURSDAY,NWTH108,NW,1
10100393132,"KANSAS, ",Dumping or ,rdue,,,,
9,HOUSTON ,Illegal ,,,,,
,77007,Dumpsite,,,,,
10100390640,Intersection ,Trash ,NW_Not_Ove,FRIDAY,NWFR104,NW,1
1,6700 W 43RD ,Dumping or ,rdue,,,,
,ST&4400 ,Illegal ,,,,,
,BINGLE RD,Dumpsite,,,,,
10100392892,7806,Missed Heavy ,NW_Not_Ove,FRIDAY,NWFR104,NW,1
1,"HILLMONT, ",Trash Pickup,rdue,,,,
,HOUSTON ,,,,,,
,77040,,,,,,
10100392976,6355,Missed ,NW_Not_Ove,FRIDAY,NWFR104,NW,1
6,THORNWAL,Garbage ,rdue,,,,
,"L, ",Pickup,,,,,
,HOUSTON ,,,,,,
,77092,,,,,,
10100393107,7008 W ,New Resident ,NW_Not_Ove,FRIDAY,NWFR104,NW,1
4,"43RD, ",Container,rdue,,,,
,HOUSTON ,,,,,,
,77092,,,,,,
10100393107,7008 W ,Recycling ,NW_Not_Ove,FRIDAY,NWFR104,NW,1
7,"43RD, ",Participation ,rdue,,,,
,HOUSTON ,NEW,,,,,
,77092,,,,,,
10100388544,7913,Missed Heavy ,NW_Overdue,FRIDAY,NWFR104,NW,1
3,"ELLINGER, ",Trash Pickup,,,,,
,HOUSTON ,,,,,,
,77040,,,,,,
10100392829,6823,Container ,NW_Not_Ove,FRIDAY,NWFR111,NW,1
4,NORTHAMP,Problem,rdue,,,,
,"TON, ",,,,,,
,HOUSTON ,,,,,,
case_numbe,sr_locatio,sr_type,quad_statu,DAY,SEC_NAME,QUAD,tally
,77055,,,,,,
10100393128,1715,Recycling ,NW_Not_Ove,FRIDAY,NWFR111,NW,1
3,JACQUELYN,Participation ,rdue,,,,
,", HOUSTON ",NEW,,,,,
,77055,,,,,,
10100393232,7818,Container ,NW_Not_Ove,FRIDAY,NWFR111,NW,1
7,BELLEWOO,Problem,rdue,,,,
,"D, ",,,,,,
,HOUSTON ,,,,,,
,77055,,,,,,
10100392886,4816,Recycling ,NE_Not_Over,THURSDAY,NETH111,NE,1
1,"KELLEY, ",Cart Repair ,due,,,,
,HOUSTON ,or Replace,,,,,
,77026,,,,,,
10100393282,5116 BATON ,Dead Animal ,NE_Not_Over,THURSDAY,NETH111,NE,1
3,"ROUGE, ",Collection,due,,,,
,HOUSTON ,,,,,,
,77028,,,,,,
10100393282,5116 BATON ,Dead Animal ,NE_Not_Over,THURSDAY,NETH111,NE,1
5,"ROUGE, ",Collection,due,,,,
,HOUSTON ,,,,,,
,77028,,,,,,
10100377057,5009 N LOOP ,Container ,NE_Overdue,THURSDAY,NETH111,NE,1
0,"E, ",Problem,,,,,
,HOUSTON ,,,,,,
,TX 77026,,,,,,
10100390691,12311,Add A Can ,NW_Not_Ove,MONDAY,NWMO104,NW,1
2,PERTHSHIR,CANCELLAT,rdue,,,,
,"E, ",ION,,,,,
,HOUSTON ,,,,,,
,77024,,,,,,
10100392983,10930,New Resident ,NW_Not_Ove,MONDAY,NWMO104,NW,1
1,"BRITOAK, ",Container,rdue,,,,
,HOUSTON ,,,,,,
,77079,,,,,,
10100392983,10930,Recycling ,NW_Not_Ove,MONDAY,NWMO104,NW,1
3,"BRITOAK, ",Participation ,rdue,,,,
,HOUSTON ,NEW,,,,,
,77079,,,,,,
10100393051,12510,Missed Yard ,NW_Not_Ove,MONDAY,NWMO104,NW,1
0,"KINGSRIDE, ",Waste Pickup,rdue,,,,
,HOUSTON ,,,,,,
,77024,,,,,,
10100393122,13403,Recycling ,NW_Not_Ove,MONDAY,NWMO104,NW,1
7,BARRYKNO,Cart Repair ,rdue,,,,
,"LL, ",or Replace,,,,,
,HOUSTON ,,,,,,
,77079,,,,,,
10100392768,2021,Container ,NW_Not_Ove,FRIDAY,NWFR112,NW,1
8,JACQUELYN,Problem,rdue,,,,
,", HOUSTON ",,,,,,
,77055,,,,,,
10100393037,1823,Missed ,NW_Not_Ove,FRIDAY,NWFR112,NW,1
5,"ANTOINE, ",Garbage ,rdue,,,,
,HOUSTON ,Pickup,,,,,
,77055,,,,,,
10100389002,706 B ,Recycling ,SE_Not_Over,MONDAY,SEMO103,SE,1
case_numbe,sr_locatio,sr_type,quad_statu,DAY,SEC_NAME,QUAD,tally
1,"DELANO, ",Participation ,due,,,,
,HOUSTON ,NEW,,,,,
,77003,,,,,,
10100390468,4007,Recycling ,NW_Overdue,MONDAY,NWMO114,NW,1
8,"MARKHAM, ",Cart Repair ,,,,,
,HOUSTON ,or Replace,,,,,
,77027,,,,,,
10100393065,4028,New Resident ,NW_Not_Ove,MONDAY,NWMO114,NW,1
9,"CHATHAM, ",Container,rdue,,,,
,HOUSTON ,,,,,,
,77027,,,,,,
10100393066,4028,Recycling ,NW_Not_Ove,MONDAY,NWMO114,NW,1
0,"CHATHAM, ",Participation ,rdue,,,,
,HOUSTON ,NEW,,,,,
,77027,,,,,,
10100393098,4028,Recycling ,NW_Not_Ove,MONDAY,NWMO114,NW,1
2,"BRANARD, ",Cart Repair ,rdue,,,,
,HOUSTON ,or Replace,,,,,
,77027,,,,,,
10100392842,9028,Recycling ,SE_Not_Over,THURSDAY,SETH120,SE,1
7,"INTERVALE, ",Cart Repair ,due,,,,
,HOUSTON ,or Replace,,,,,
,77075,,,,,,
10100393054,9326,Missed Heavy ,SE_Not_Over,THURSDAY,SETH120,SE,1
5,"SCRANTON, ",Trash Pickup,due,,,,
,HOUSTON ,,,,,,
,77075,,,,,,
10100393071,8839,Recycling ,SE_Not_Over,THURSDAY,SETH120,SE,1
5,"BARTON, ",Cart Repair ,due,,,,
,HOUSTON ,or Replace,,,,,
,77075,,,,,,
10100360893,"8824 LEDGE, ",Property ,SE_Overdue,THURSDAY,SETH120,SE,1
1,HOUSTON ,Damage,,,,,
,TX 77075,,,,,,
10100392527,1403,New Resident ,NW_Not_Ove,FRIDAY,NWFR116,NW,1
4,"BLALOCK, ",Container,rdue,,,,
,HOUSTON ,,,,,,
,77055,,,,,,
10100392917,9262,Container ,NW_Not_Ove,FRIDAY,NWFR116,NW,1
1,"WESTVIEW, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77055,,,,,,
10100388576,"9250 CLAY, ",Missed Heavy ,NW_Overdue,FRIDAY,NWFR121,NW,1
8,HOUSTON ,Trash Pickup,,,,,
,77080,,,,,,
10100392927,3627,Missed Yard ,NW_Not_Ove,FRIDAY,NWFR121,NW,1
6,"BLALOCK, ",Waste Pickup,rdue,,,,
,HOUSTON ,,,,,,
,77080,,,,,,
10100393219,9442,Missed Heavy ,NW_Not_Ove,FRIDAY,NWFR121,NW,1
2,"RAILTON, ",Trash Pickup,rdue,,,,
,HOUSTON ,,,,,,
,77080,,,,,,
10100388640,9213,Missed Heavy ,NW_Overdue,FRIDAY,NWFR121,NW,1
7,"OUTPOST, ",Trash Pickup,,,,,
,HOUSTON ,,,,,,
,77041,,,,,,
case_numbe,sr_locatio,sr_type,quad_statu,DAY,SEC_NAME,QUAD,tally
10100392779,1920,Missed Yard ,NW_Not_Ove,MONDAY,NWMO106,NW,1
0,"SHEARN, ",Waste Pickup,rdue,,,,
,HOUSTON ,,,,,,
,77007,,,,,,
10100388812,1717,Add A Can ,NW_Overdue,MONDAY,NWMO106,NW,1
2,"HICKORY, ",CANCELLAT,,,,,
,HOUSTON ,ION,,,,,
,77007,,,,,,
10100393065,7602,Recycling ,NW_Not_Ove,TUESDAY,NWTU122,NW,1
6,"ANTOINE, ",Participation ,rdue,,,,
,HOUSTON ,NEW,,,,,
,77088,,,,,,
10100392956,12919,Recycling ,NW_Not_Ove,MONDAY,NWMO101,NW,1
7,WESTLEIGH,Participation ,rdue,,,,
,", HOUSTON ",NEW,,,,,
,77077,,,,,,
10100393282,12810,Missed Heavy ,NW_Not_Ove,MONDAY,NWMO101,NW,1
9,"JAMARA, ",Trash Pickup,rdue,,,,
,HOUSTON ,,,,,,
,77077,,,,,,
10100388499,14911,Recycling ,NW_Overdue,MONDAY,NWMO101,NW,1
9,CINDYWOO,Participation ,,,,,
,"D, ",NEW,,,,,
,HOUSTON ,,,,,,
,77079,,,,,,
10100376833,1904,Dumpster ,NW_Not_Ove,FRIDAY,NWFR107,NW,1
8,"UPLAND, ",Complaint,rdue,,,,
,HOUSTON ,,,,,,
,TX 77043,,,,,,
10100388576,Intersection ,Trash ,NW_Not_Ove,FRIDAY,NWFR107,NW,1
7,10900,Dumping or ,rdue,,,,
,TIMBEROAK ,Illegal ,,,,,
,DR&1900 ,Dumpsite,,,,,
,WYCLIFFE ,,,,,,
,DR,,,,,,
10100392949,14732,Recycling ,NW_Not_Ove,FRIDAY,NWFR107,NW,1
8,PERTHSHIR,Participation ,rdue,,,,
,"E, ",NEW,,,,,
,HOUSTON ,,,,,,
,77079,,,,,,
10100393167,1928,New Resident ,NW_Not_Ove,FRIDAY,NWFR107,NW,1
5,SHERWOOD ,Container,rdue,,,,
,"FOREST, ",,,,,,
,HOUSTON ,,,,,,
,77043,,,,,,
10100392008,2223,SWM ,NW_Overdue,FRIDAY,NWFR107,NW,1
9,"WYCLIFFE, ",Escalation,,,,,
,HOUSTON ,,,,,,
,77043,,,,,,
394167-,3508,Trash ,NW_Not_Ove,MONDAY,NWMO123,NW,1
10100392749,"MOSLEY, ",Dumping or ,rdue,,,,
7,HOUSTON ,Illegal ,,,,,
,77004,Dumpsite,,,,,
10100392994,1717,New Resident ,NW_Not_Ove,MONDAY,NWMO123,NW,1
8,"HOLMAN, ",Container,rdue,,,,
,HOUSTON ,,,,,,
,77004,,,,,,
case_numbe,sr_locatio,sr_type,quad_statu,DAY,SEC_NAME,QUAD,tally
10100393085,412,Container ,NW_Not_Ove,MONDAY,NWMO123,NW,1
8,"HADLEY, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77006,,,,,,
391419-,11123,Trash ,NW_Not_Ove,MONDAY,NWMO102,NW,1
10100388557,"RIVERVIEW, ",Dumping or ,rdue,,,,
0,HOUSTON ,Illegal ,,,,,
,77042,Dumpsite,,,,,
10100392934,20 HICKORY ,Recycling ,NW_Not_Ove,MONDAY,NWMO102,NW,1
6,"RIDGE, ",Participation ,rdue,,,,
,HOUSTON ,NEW,,,,,
,77024,,,,,,
10100393073,Intersection ,Container ,NW_Not_Ove,MONDAY,NWMO102,NW,1
3,2118,Problem,rdue,,,,
,HICKORY ,,,,,,
,LAWN ,,,,,,
,DR&2100 ,,,,,,
,MANOR ,,,,,,
,GREEN DR,,,,,,
10100392597,2130 MANOR ,Missed Yard ,NW_Overdue,MONDAY,NWMO102,NW,1
2,"GREEN, ",Waste Pickup,,,,,
,HOUSTON ,,,,,,
,77077,,,,,,
10100392726,9843 W ,Recycling ,SE_Not_Over,THURSDAY,SETH121,SE,1
6,JENNIFER ,Participation ,due,,,,
,"WAY, ",NEW,,,,,
,HOUSTON ,,,,,,
,77075,,,,,,
10100392128,9803,Missed Heavy ,SE_Overdue,THURSDAY,SETH121,SE,1
8,ALMEDA ,Trash Pickup,,,,,
,"OAKS, ",,,,,,
,HOUSTON ,,,,,,
,77075,,,,,,
10100392832,28707,Recycling ,NE_Not_Over,TUESDAY,NETU107,NE,1
5,RIVERSIDE ,Participation ,due,,,,
,"CREST, ",NEW,,,,,
,HUFFMAN ,,,,,,
,77336,,,,,,
10100377580,28606,New Resident ,NE_Overdue,TUESDAY,NETU107,NE,1
3,RIVERSIDE ,Container,,,,,
,"CREST, ",,,,,,
,HUFFMAN ,,,,,,
,TX 77336,,,,,,
10100392012,428,Missed Heavy ,NE_Overdue,TUESDAY,NETU107,NE,1
6,"CHEATHAM, ",Trash Pickup,,,,,
,HOUSTON ,,,,,,
,77336,,,,,,
10100392487,6213,Container ,SW_Not_Ove,TUESDAY,SWTU113,SW,1
3,"CAREW, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77074,,,,,,
10100392843,3730,Container ,SW_Not_Ove,TUESDAY,SWTU118,SW,1
6,"PURDUE, ",Problem,rdue,,,,
,HOUSTON ,,,,,,
,77005,,,,,,
10100392735,12130 PINE ,Missed ,SW_Overdue,THURSDAY,SWTH103,SW,1
1,"MEADOW, ",Garbage ,,,,,
case_numbe,sr_locatio,sr_type,quad_statu,DAY,SEC_NAME,QUAD,tally
,HOUSTON ,Pickup,,,,,
,77071,,,,,,
10100393189,9118,Dead Animal ,SW_Not_Ove,THURSDAY,SWTH102,SW,1
2,STERLINGA,Collection,rdue,,,,
,"ME, ",,,,,,
,HOUSTON ,,,,,,
,77031,,,,,,
10100392534,7711,Missed Yard ,SW_Overdue,THURSDAY,SWTH104,SW,1
8,CANDLEGR,Waste Pickup,,,,,
,"EEN, ",,,,,,
,HOUSTON ,,,,,,
,77071,,,,,,
10100393285,3323,SWM ,SW_Not_Ove,MONDAY,SWMO110,SW,1
7,"WESTWICK, ",Escalation,rdue,,,,
,HOUSTON ,,,,,,
,77082,,,,,,
10100392702,11638,Missed Yard ,SW_Not_Ove,MONDAY,SWMO112,SW,1
1,CHESSWOO,Waste Pickup,rdue,,,,
,"D, ",,,,,,
,HOUSTON ,,,,,,
,77072,,,,,,
394718-,12203,Dead Animal ,SW_Not_Ove,THURSDAY,SWTH102,SW,1
10100393195,WRENTHOR,Collection,rdue,,,,
5,"PE, ",,,,,,
,HOUSTON ,,,,,,
,77031,,,,,,
391534-,12968,Trash ,SW_Not_Ove,MONDAY,SWMO110,SW,1
10100388695,WESTHEIM,Dumping or ,rdue,,,,
9,"ER, ",Illegal ,,,,,
,HOUSTON ,Dumpsite,,,,,
,77077,,,,,,
10100393238,12910,Missed ,SW_Not_Ove,MONDAY,SWMO110,SW,1
2,ASHFORD ,Garbage ,rdue,,,,
,"BROOK, ",Pickup,,,,,
,HOUSTON ,,,,,,
,77082,,,,,,
10100393192,13103,Recycling ,SW_Not_Ove,MONDAY,SWMO111,SW,1
4,CHIPMAN ,Participation ,rdue,,,,
,"GLEN, ",NEW,,,,,
,HOUSTON ,,,,,,
,77082,,,,,,
10100392801,6418,Container ,SW_Not_Ove,THURSDAY,SWTH105,SW,1
0,LUDINGTON,Problem,rdue,,,,
,", HOUSTON ",,,,,,
,77035,,,,,,
10100393010,12921,Missed ,SW_Not_Ove,MONDAY,SWMO109,SW,1
0,"WESTPARK, ",Garbage ,rdue,,,,
,HOUSTON ,Pickup,,,,,
,77082,,,,,,
10100392676,12322,Missed Yard ,SW_Not_Ove,MONDAY,SWMO102,SW,1
7,"FAIRPOINT, ",Waste Pickup,rdue,,,,
,HOUSTON ,,,,,,
,77099,,,,,,
10100390498,5751,Recycling ,SW_Not_Ove,TUESDAY,SWTU102,SW,1
5,"CHEENA, ",Participation ,rdue,,,,
,HOUSTON ,NEW,,,,,
,77096,,,,,,
case_numbe,sr_locatio,sr_type,quad_statu,DAY,SEC_NAME,QUAD,tally
10100392046,9618,Recycling ,SW_Not_Ove,MONDAY,SWMO116,SW,1
3,MEADOWBR,Participation ,rdue,,,,
,"IAR, ",NEW,,,,,
,HOUSTON ,,,,,,
,77063,,,,,,
10100392512,4950,New Resident ,SW_Not_Ove,TUESDAY,SWTU101,SW,1
2,"VALKEITH, ",Container,rdue,,,,
,HOUSTON ,,,,,,
,77096,,,,,,
10100388914,2247,Dumpster ,SW_Not_Ove,MONDAY,SWMO109,SW,1
6,HIGHWAY 6 ,Complaint,rdue,,,,
,"S, HOUSTON ",,,,,,
,77077,,,,,,
10100390743,"7210 TOURS, ",Add A Can ,SW_Not_Ove,TUESDAY,SWTU106,SW,1
2,HOUSTON ,CANCELLAT,rdue,,,,
,77036,ION,,,,,
10100392765,7127,Recycling ,SW_Not_Ove,TUESDAY,SWTU106,SW,1
4,"WALKWAY, ",Participation ,rdue,,,,
,HOUSTON ,NEW,,,,,
,77036,,,,,,
10100392145,9511,Recycling ,SW_Not_Ove,TUESDAY,SWTU108,SW,1
1,"CARAWAY, ",Cart Repair ,rdue,,,,
,HOUSTON ,or Replace,,,,,
,77036,,,,,,
10100393205,5851,Missed ,SW_Not_Ove,TUESDAY,SWTU102,SW,1
5,"PAISLEY, ",Garbage ,rdue,,,,
,HOUSTON ,Pickup,,,,,
,77096,,,,,,
10100392973,8607,Missed ,SW_Not_Ove,MONDAY,SWMO106,SW,1
2,"LEAWOOD, ",Garbage ,rdue,,,,
,HOUSTON ,Pickup,,,,,
,77099,,,,,,
10100393078,Intersection ,Missed ,SW_Not_Ove,THURSDAY,SWTH107,SW,1
2,10900 KITTY ,Recycling ,rdue,,,,
,BROOK ,Pickup,,,,,
,DR&7800 ,,,,,,
,VICKIJOHN ,,,,,,
,DR,,,,,,
10100392939,4022,Missed Yard ,SW_Not_Ove,FRIDAY,SWFR116,SW,1
8,WOODMONT,Waste Pickup,rdue,,,,
,", HOUSTON ",,,,,,
,77045,,,,,,
10100392892,6618,SWM ,SW_Overdue,FRIDAY,SWFR105,SW,1
0,"ROWELL, ",Escalation,,,,,
,HOUSTON ,,,,,,
,77489,,,,,,
10100392878,11210,Missed Yard ,SW_Not_Ove,THURSDAY,SWTH114,SW,1
5,CLIFFWOOD,Waste Pickup,rdue,,,,
,", HOUSTON ",,,,,,
,77035,,,,,,
10100393144,3131,Recycling ,SW_Not_Ove,THURSDAY,SWTH119,SW,1
8,"FAIRHOPE, ",Participation ,rdue,,,,
,HOUSTON ,NEW,,,,,
,77025,,,,,,
10100392691,5747,Container ,SW_Not_Ove,THURSDAY,SWTH111,SW,1
4,CARTAGEN,Problem,rdue,,,,
,"A, ",,,,,,
case_numbe,sr_locatio,sr_type,quad_statu,DAY,SEC_NAME,QUAD,tally
,HOUSTON ,,,,,,
,77035,,,,,,
10100393105,426,Missed ,SE_Not_Over,MONDAY,SEMO113,SE,1
9,BALDINGER,Recycling ,due,,,,
,", HOUSTON ",Pickup,,,,,
,77011,,,,,,
10100390447,"5805 TEXAS, ",Recycling ,SE_Overdue,MONDAY,SEMO107,SE,1
0,HOUSTON ,Cart Repair ,,,,,
,77011,or Replace,,,,,
10100392741,903,Container ,SW_Not_Ove,FRIDAY,SWFR122,SW,1
0,WESTWOOD ,Problem,rdue,,,,
,"GLEN, ",,,,,,
,HOUSTON ,,,,,,
,77047,,,,,,
10100392741,903,Recycling ,SW_Not_Ove,FRIDAY,SWFR122,SW,1
2,WESTWOOD ,Cart Repair ,rdue,,,,
,"GLEN, ",or Replace,,,,,
,HOUSTON ,,,,,,
,77047,,,,,,
10100393089,15934,Missed ,SW_Not_Ove,FRIDAY,SWFR103,SW,1
8,"GATEBRIAR, ",Garbage ,rdue,,,,
,HOUSTON ,Pickup,,,,,
,77489,,,,,,
10100392906,7434,Missed ,SW_Not_Ove,FRIDAY,SWFR103,SW,1
8,"GATEBRIAR, ",Garbage ,rdue,,,,
,HOUSTON ,Pickup,,,,,
,77489,,,,,,
10100392710,13215,Recycling ,SW_Not_Ove,FRIDAY,SWFR122,SW,1
6,MONTCLAIR ,Cart Repair ,rdue,,,,
,"POINT, ",or Replace,,,,,
,HOUSTON ,,,,,,
,77047,,,,,,
393740-,1311,Trash ,SE_Not_Over,MONDAY,SEMO105,SE,1
10100392495,"DISMUKE, ",Dumping or ,due,,,,
0,HOUSTON ,Illegal ,,,,,
,77023,Dumpsite,,,,,
10100392762,10626,Missed Yard ,SW_Not_Ove,THURSDAY,SWTH109,SW,1
3,"CARLOTA, ",Waste Pickup,rdue,,,,
,HOUSTON ,,,,,,
,77096,,,,,,
10100390448,13701,Trash ,SW_Not_Ove,FRIDAY,SWFR122,SW,1
5,"HOOPER, ",Dumping or ,rdue,,,,
,HOUSTON ,Illegal ,,,,,
,77047,Dumpsite,,,,,
10100392909,14118 DEL ,Missed ,SW_Not_Ove,FRIDAY,SWFR122,SW,1
7,"PAPA, ",Garbage ,rdue,,,,
,HOUSTON ,Pickup,,,,,
,77047,,,,,,
10100393004,6647,Recycling ,SE_Not_Over,MONDAY,SEMO105,SE,1
7,"SYLVAN, ",Cart Repair ,due,,,,
,HOUSTON ,or Replace,,,,,
,77023,,,,,,
10100393019,6642,Recycling ,SE_Not_Over,MONDAY,SEMO105,SE,1
5,ROCKBRIDG,Cart Repair ,due,,,,
,"E, ",or Replace,,,,,
,HOUSTON ,,,,,,
,77023,,,,,,
case_numbe,sr_locatio,sr_type,quad_statu,DAY,SEC_NAME,QUAD,tally
10100392902,6211,Missed ,SW_Not_Ove,FRIDAY,SWFR106,SW,1
0,"NOVATO, ",Garbage ,rdue,,,,
,HOUSTON ,Pickup,,,,,
,77053,,,,,,
10100392899,6522,Missed ,SW_Not_Ove,FRIDAY,SWFR106,SW,1
0,"SONOMA, ",Garbage ,rdue,,,,
,HOUSTON ,Pickup,,,,,
,77053,,,,,,
10100392723,7630,Container ,SW_Not_Ove,THURSDAY,SWTH120,SW,1
1,CHASECREE,Problem,rdue,,,,
,"K, ",,,,,,
,HOUSTON ,,,,,,
,77489,,,,,,
10100392775,14419,Container ,SW_Not_Ove,THURSDAY,SWTH120,SW,1
4,WINDY ,Problem,rdue,,,,
,"WILLOW, ",,,,,,
,HOUSTON ,,,,,,
,77489,,,,,,
10100392913,14414 LONE ,Missed Yard ,SW_Not_Ove,THURSDAY,SWTH120,SW,1
0,"WILLOW, ",Waste Pickup,rdue,,,,
,HOUSTON ,,,,,,
,77489,,,,,,
10100390490,"5607 DRYAD, ",Recycling ,SW_Not_Ove,THURSDAY,SWTH111,SW,1
8,HOUSTON ,Participation ,rdue,,,,
,77035,NEW,,,,,
10100392982,5610 W ,Missed Yard ,SW_Not_Ove,THURSDAY,SWTH111,SW,1
0,"AIRPORT, ",Waste Pickup,rdue,,,,
,HOUSTON ,,,,,,
,77035,,,,,,
10100393015,1506,Recycling ,SE_Not_Over,MONDAY,SEMO106,SE,1
1,"COLLIER, ",Cart Repair ,due,,,,
,HOUSTON ,or Replace,,,,,
,77023,,,,,,
10100392190,5309,Trash ,SE_Not_Over,MONDAY,SEMO106,SE,1
0,"MULFORD, ",Dumping or ,due,,,,
,HOUSTON ,Illegal ,,,,,
,77023,Dumpsite,,,,,
10100393224,"7918 FORD, ",Container ,SE_Not_Over,MONDAY,SEMO112,SE,1
7,HOUSTON ,Problem,due,,,,
,77012,,,,,,
10100392432,"7615 ERATH, ",Recycling ,SE_Not_Over,MONDAY,SEMO113,SE,1
9,HOUSTON ,Cart Repair ,due,,,,
,77023,or Replace,,,,,
10100390468,5723,Missed Heavy ,SE_Overdue,MONDAY,SEMO121,SE,1
1,"ORIOLE, ",Trash Pickup,,,,,
,HOUSTON ,,,,,,
,77017,,,,,,
10100392881,"5202 POLK, ",Missed Heavy ,SE_Not_Over,MONDAY,SEMO106,SE,1
1,HOUSTON ,Trash Pickup,due,,,,
,77023,,,,,,
10100389280,1601,Missed Heavy ,SE_Overdue,MONDAY,SEMO104,SE,1
7,"WESLEY, ",Trash Pickup,,,,,
,HOUSTON ,,,,,,
,77023,,,,,,
10100388988,7144,Recycling ,SE_Not_Over,MONDAY,SEMO117,SE,1
6,"HEMLOCK, ",Participation ,due,,,,
,HOUSTON ,NEW,,,,,
case_numbe,sr_locatio,sr_type,quad_statu,DAY,SEC_NAME,QUAD,tally
,77087,,,,,,
10100393246,7117,Container ,SE_Not_Over,MONDAY,SEMO117,SE,1
2,"GARDEN, ",Problem,due,,,,
,HOUSTON ,,,,,,
,77087,,,,,,
10100393052,8423,Container ,SE_Not_Over,MONDAY,SEMO116,SE,1
1,"COOLIDGE, ",Problem,due,,,,
,HOUSTON ,,,,,,
,77012,,,,,,
10100365762,1502,Dumpster ,SE_Not_Over,MONDAY,SEMO116,SE,1
6,"CENTRAL, ",Complaint,due,,,,
,HOUSTON ,,,,,,
,TX 77012,,,,,,
10100393086,5217 A ,Recycling ,SE_Not_Over,MONDAY,SEMO107,SE,1
1,"SHERMAN, ",Participation ,due,,,,
,HOUSTON ,NEW,,,,,
,77011,,,,,,
10100393279,"107 ALTIC, ",Missed ,SE_Not_Over,MONDAY,SEMO107,SE,1
1,HOUSTON ,Garbage ,due,,,,
,77011,Pickup,,,,,
10100392589,309,Container ,SE_Not_Over,MONDAY,SEMO107,SE,1
3,"CLIFTON, ",Problem,due,,,,
,HOUSTON ,,,,,,
,77011,,,,,,
10100393047,7426,Container ,SE_Not_Over,MONDAY,SEMO114,SE,1
6,"DALLAS, ",Problem,due,,,,
,HOUSTON ,,,,,,
,77011,,,,,,
10100388970,7915,Missed Heavy ,SE_Overdue,MONDAY,SEMO118,SE,1
8,"GRAFTON, ",Trash Pickup,,,,,
